"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/29/2020","AQS","060070008","3","7.1","ug/m3 LC","30","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01/30/2020","AQS","060070008","3","8.9","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01/31/2020","AQS","060070008","3","15.4","ug/m3 LC","58","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/01/2020","AQS","060070008","3","15.7","ug/m3 LC","59","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/02/2020","AQS","060070008","3","7.1","ug/m3 LC","30","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/03/2020","AQS","060070008","3","2.1","ug/m3 LC","9","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/04/2020","AQS","060070008","3","5.3","ug/m3 LC","22","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/05/2020","AQS","060070008","3","17.5","ug/m3 LC","62","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/06/2020","AQS","060070008","3","22.7","ug/m3 LC","73","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02/07/2020","AQS","060070008","3","19.8","ug/m3 LC","67","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
